text,label,tokens
abah anies janji revisi undang komisi berantas korupsi kembali percaya publik calon presiden calon presiden nomor urut anies baswedan janji benah komisi berantas korupsi komisi berantas korupsi tang pilih presiden pilpres langkah anies benah lembaga antirasuah revisi undangundang undang nomor ubah undang nomor komisi berantas tindak pidana korupsi anies langkah revisi undang tuju kembali percaya publik kembali komisi berantas korupsi lembaga milik mampu berantas korupsi kembali komisi berantas korupsi wibawa legal revisi undangundang komisi berantas korupsi revisi kembali komisi berantas korupsi posisi kuat anies papar acara paku integritas calon presiden calon wakil presiden gedung komisi berantas korupsi jakarta rabu malam baik undang anies komitmen cipta standar etika tubuh komisi berantas korupsi anies unsur komisi berantas korupsi pegawai makan tidak ikut giat dana komisi berantas korupsi standar kembali komisi berantas korupsi undangundangnya kuat mandiri dalam pimpin staf kode etik anies anies baik rekrutmen tingkat pimpin tingkat pegawai usul presiden tingkat pimpin rekrutmen staf cari kerja berantas korupsi imbuh sumber,Pertahanan dan Keamanan,"['abah', 'anies', 'janji', 'revisi', 'undang', 'komisi', 'berantas', 'korupsi', 'kembali', 'percaya', 'publik', 'calon', 'presiden', 'calon', 'presiden', 'nomor', 'urut', 'anies', 'baswedan', 'janji', 'benah', 'komisi', 'berantas', 'korupsi', 'komisi', 'berantas', 'korupsi', 'tang', 'pilih', 'presiden', 'pilpres', 'langkah', 'anies', 'benah', 'lembaga', 'antirasuah', 'revisi', 'undangundang', 'undang', 'nomor', 'ubah', 'undang', 'nomor', 'komisi', 'berantas', 'tindak', 'pidana', 'korupsi', 'anies', 'langkah', 'revisi', 'undang', 'tuju', 'kembali', 'percaya', 'publik', 'kembali', 'komisi', 'berantas', 'korupsi', 'lembaga', 'milik', 'mampu', 'berantas', 'korupsi', 'kembali', 'komisi', 'berantas', 'korupsi', 'wibawa', 'legal', 'revisi', 'undangundang', 'komisi', 'berantas', 'korupsi', 'revisi', 'kembali', 'komisi', 'berantas', 'korupsi', 'posisi', 'kuat', 'anies', 'papar', 'acara', 'paku', 'integritas', 'calon', 'presiden', 'calon', 'wakil', 'presiden', 'gedung', 'komisi', 'berantas', 'korupsi', 'jakarta', 'rabu', 'malam', 'baik', 'undang', 'anies', 'komitmen', 'cipta', 'standar', 'etika', 'tubuh', 'komisi', 'berantas', 'korupsi', 'anies', 'unsur', 'komisi', 'berantas', 'korupsi', 'pegawai', 'makan', 'tidak', 'ikut', 'giat', 'dana', 'komisi', 'berantas', 'korupsi', 'standar', 'kembali', 'komisi', 'berantas', 'korupsi', 'undangundangnya', 'kuat', 'mandiri', 'dalam', 'pimpin', 'staf', 'kode', 'etik', 'anies', 'anies', 'baik', 'rekrutmen', 'tingkat', 'pimpin', 'tingkat', 'pegawai', 'usul', 'presiden', 'tingkat', 'pimpin', 'rekrutmen', 'staf', 'cari', 'kerja', 'berantas', 'korupsi', 'imbuh', 'sumber']"
aduh bagaimana iya reaksi kelompok islam benci banget lgbt lihat dukung prabowo rfg gibran luas hilir,Politik,"['aduh', 'bagaimana', 'iya', 'reaksi', 'kelompok', 'islam', 'benci', 'banget', 'lgbt', 'lihat', 'dukung', 'prabowo', 'rfg', 'gibran', 'luas', 'hilir']"
ganjar mahfud pimpin komitmen nilainilai benar,Ideologi,"['ganjar', 'mahfud', 'pimpin', 'komitmen', 'nilainilai', 'benar']"
wujud adil sama jnk percaya calon presiden calon wakil presiden ganjar pranowo mahfud md pilpres ganjarmahfud taat hukum,Ideologi,"['wujud', 'adil', 'sama', 'jnk', 'percaya', 'calon', 'presiden', 'calon', 'wakil', 'presiden', 'ganjar', 'pranowo', 'mahfud', 'md', 'pilpres', 'ganjarmahfud', 'taat', 'hukum']"
bahkan pajak bumi dan bangun coba tolong literasinya bagus pajak bumi dan bangun usaha damai belah usul diri negara hamas,Politik,"['bahkan', 'pajak', 'bumi', 'dan', 'bangun', 'coba', 'tolong', 'literasinya', 'bagus', 'pajak', 'bumi', 'dan', 'bangun', 'usaha', 'damai', 'belah', 'usul', 'diri', 'negara', 'hamas']"
ganjar pranowo mahfud md motor ubah kredit koprasi umkm andal bisnis lokal sukses temanteman,Politik,"['ganjar', 'pranowo', 'mahfud', 'md', 'motor', 'ubah', 'kredit', 'koprasi', 'umkm', 'andal', 'bisnis', 'lokal', 'sukses', 'temanteman']"
ambon januari pimpin yang gandrung lintas generasi respon gen ambon antusias bahagia sambut datang abah anies gen pakai rasionalitas berfikir tindak menang agence madagascar de presse suka tantrum,Politik,"['ambon', 'januari', 'pimpin', 'yang', 'gandrung', 'lintas', 'generasi', 'respon', 'gen', 'ambon', 'antusias', 'bahagia', 'sambut', 'datang', 'abah', 'anies', 'gen', 'pakai', 'rasionalitas', 'berfikir', 'tindak', 'menang', 'agence', 'madagascar', 'de', 'presse', 'suka', 'tantrum']"
sederhana nya prabowo tidak perform bidang beliau tri tahan bisa menang bahkan ganjar yang bagus simple saja sesimple debat gibran lembaga bantu hukum bagus daripada cak imin,Politik,"['sederhana', 'nya', 'prabowo', 'tidak', 'perform', 'bidang', 'beliau', 'tri', 'tahan', 'bisa', 'menang', 'bahkan', 'ganjar', 'yang', 'bagus', 'simple', 'saja', 'sesimple', 'debat', 'gibran', 'lembaga', 'bantu', 'hukum', 'bagus', 'daripada', 'cak', 'imin']"
ganjar mahfud usung programprogram unggul fokus bangun infrastruktur didik sejahtera masyarakat cipta landas kokoh maju indonesia,Ekonomi,"['ganjar', 'mahfud', 'usung', 'programprogram', 'unggul', 'fokus', 'bangun', 'infrastruktur', 'didik', 'sejahtera', 'masyarakat', 'cipta', 'landas', 'kokoh', 'maju', 'indonesia']"
terang danau buat jakarta selatan depok damping air hujan salah karya inovatif gubenur anies baswedan rekam jejak,Sumber Daya Alam,"['terang', 'danau', 'buat', 'jakarta', 'selatan', 'depok', 'damping', 'air', 'hujan', 'salah', 'karya', 'inovatif', 'gubenur', 'anies', 'baswedan', 'rekam', 'jejak']"
ganjar pranowomahfud md kembang transportasi massal salah program prioritas penuh butuh masyarakat,Politik,"['ganjar', 'pranowomahfud', 'md', 'kembang', 'transportasi', 'massal', 'salah', 'program', 'prioritas', 'penuh', 'butuh', 'masyarakat']"
khofifah dukung prabowogibran juru kampanye,Politik,"['khofifah', 'dukung', 'prabowogibran', 'juru', 'kampanye']"
ajak kenal gabung gerbong ubah pilih pasang calon presiden calon wakil presiden ganjar pranowo mahfud md suara kuat,Politik,"['ajak', 'kenal', 'gabung', 'gerbong', 'ubah', 'pilih', 'pasang', 'calon', 'presiden', 'calon', 'wakil', 'presiden', 'ganjar', 'pranowo', 'mahfud', 'md', 'suara', 'kuat']"
pupuk subsidi langka taman ismail marzuki prabowo gibran posko salur pupuk subsidi tani solar subsidi langka taman ismail marzuki prabowo gibran posko salur solar subsidi nelayan beras mahal taman ismail marzuki prabowo gibran bansos beras negara sedang apa,Ekonomi,"['pupuk', 'subsidi', 'langka', 'taman', 'ismail', 'marzuki', 'prabowo', 'gibran', 'posko', 'salur', 'pupuk', 'subsidi', 'tani', 'solar', 'subsidi', 'langka', 'taman', 'ismail', 'marzuki', 'prabowo', 'gibran', 'posko', 'salur', 'solar', 'subsidi', 'nelayan', 'beras', 'mahal', 'taman', 'ismail', 'marzuki', 'prabowo', 'gibran', 'bansos', 'beras', 'negara', 'sedang', 'apa']"
putus warga jawa timur dukung ganjar cermin sadar stabilitas politik bangun,Politik,"['putus', 'warga', 'jawa', 'timur', 'dukung', 'ganjar', 'cermin', 'sadar', 'stabilitas', 'politik', 'bangun']"
calon presiden prabowo posko erupsi marapi menteri tahan nusa tenggara barat,Politik,"['calon', 'presiden', 'prabowo', 'posko', 'erupsi', 'marapi', 'menteri', 'tahan', 'nusa', 'tenggara', 'barat']"
calon presiden republik indonesia ganjar pranowo ekonomi kembang pesat,Ekonomi,"['calon', 'presiden', 'republik', 'indonesia', 'ganjar', 'pranowo', 'ekonomi', 'kembang', 'pesat']"
serius salah anies gubernur jakarta tabrak atur tidak tulis politikus republik dengan citra,Politik,"['serius', 'salah', 'anies', 'gubernur', 'jakarta', 'tabrak', 'atur', 'tidak', 'tulis', 'politikus', 'republik', 'dengan', 'citra']"
debat prabowo kecewa narasi anies ganjar tahan data salah waktu indonesia barat tuju anies ganjar sikap anggota dewan komisi dewan wakil rakyat hearing dengar dapat menteri tahan dialog ada buka menteri tahan urus buka publik alias rahasia wajar kubu nilai beliau kualitas alias kelas keliru cuplik artikel nya agakagak kecewa kualitas narasi paslonpaslon data salah keliru prabowo lepas debat istana olahraga senayan jakarta pusat minggu tahan sakral salah paslon tahan rahasia lucu pimpin tahan aman sarat halhal rahasia menteri tahan republik indonesia salam jari prabowo subianto djojohadikusumo indonesia,Pertahanan dan Keamanan,"['debat', 'prabowo', 'kecewa', 'narasi', 'anies', 'ganjar', 'tahan', 'data', 'salah', 'waktu', 'indonesia', 'barat', 'tuju', 'anies', 'ganjar', 'sikap', 'anggota', 'dewan', 'komisi', 'dewan', 'wakil', 'rakyat', 'hearing', 'dengar', 'dapat', 'menteri', 'tahan', 'dialog', 'ada', 'buka', 'menteri', 'tahan', 'urus', 'buka', 'publik', 'alias', 'rahasia', 'wajar', 'kubu', 'nilai', 'beliau', 'kualitas', 'alias', 'kelas', 'keliru', 'cuplik', 'artikel', 'nya', 'agakagak', 'kecewa', 'kualitas', 'narasi', 'paslonpaslon', 'data', 'salah', 'keliru', 'prabowo', 'lepas', 'debat', 'istana', 'olahraga', 'senayan', 'jakarta', 'pusat', 'minggu', 'tahan', 'sakral', 'salah', 'paslon', 'tahan', 'rahasia', 'lucu', 'pimpin', 'tahan', 'aman', 'sarat', 'halhal', 'rahasia', 'menteri', 'tahan', 'republik', 'indonesia', 'salam', 'jari', 'prabowo', 'subianto', 'djojohadikusumo', 'indonesia']"
abah anies angkat martabat tani terus terima bansos hasil,Sosial Budaya,"['abah', 'anies', 'angkat', 'martabat', 'tani', 'terus', 'terima', 'bansos', 'hasil']"
calon presiden ganjar pranowo konstitusi atur dasar negara dasar adil pegang teguh,Ideologi,"['calon', 'presiden', 'ganjar', 'pranowo', 'konstitusi', 'atur', 'dasar', 'negara', 'dasar', 'adil', 'pegang', 'teguh']"
ribu massa hadir kampanye buka anies baswedan bandung,Politik,"['ribu', 'massa', 'hadir', 'kampanye', 'buka', 'anies', 'baswedan', 'bandung']"
apresiasi tentara nasional indonesia dan polisi republik indonesia jaga tahan agence madagascar de presse aman indonesia pelik baik kualitas hidup tentara nasional indonesia dan polisi republik indonesia akan langsung presiden prabowo subianto djojohadikusumo subianto calon presiden,Pertahanan dan Keamanan,"['apresiasi', 'tentara', 'nasional', 'indonesia', 'dan', 'polisi', 'republik', 'indonesia', 'jaga', 'tahan', 'agence', 'madagascar', 'de', 'presse', 'aman', 'indonesia', 'pelik', 'baik', 'kualitas', 'hidup', 'tentara', 'nasional', 'indonesia', 'dan', 'polisi', 'republik', 'indonesia', 'akan', 'langsung', 'presiden', 'prabowo', 'subianto', 'djojohadikusumo', 'subianto', 'calon', 'presiden']"
alhamdulillah ngikutin hadir desak anies buka pikir gagas junjung cipta manifestasi hasil kerja,Ideologi,"['alhamdulillah', 'ngikutin', 'hadir', 'desak', 'anies', 'buka', 'pikir', 'gagas', 'junjung', 'cipta', 'manifestasi', 'hasil', 'kerja']"
ganjar mahfud hebat mahfud md tokoh pimpin bawa indonesia enjadi negara segani dunia fxnhwomm bersih kuatkankpk mahfud md,Politik,"['ganjar', 'mahfud', 'hebat', 'mahfud', 'md', 'tokoh', 'pimpin', 'bawa', 'indonesia', 'enjadi', 'negara', 'segani', 'dunia', 'fxnhwomm', 'bersih', 'kuatkankpk', 'mahfud', 'md']"
makna kolaborasi kacamata anies baswedan malam cerita makna kolaborasi city branding kota kolaborasi sejati konsep asing kenal bangsa indonesia utas,Sosial Budaya,"['makna', 'kolaborasi', 'kacamata', 'anies', 'baswedan', 'malam', 'cerita', 'makna', 'kolaborasi', 'city', 'branding', 'kota', 'kolaborasi', 'sejati', 'konsep', 'asing', 'kenal', 'bangsa', 'indonesia', 'utas']"
anies sayang saudara sandang disabilitas,Sosial Budaya,"['anies', 'sayang', 'saudara', 'sandang', 'disabilitas']"
strategi debat anies baswedan nilai cermin tajam cerdas pimpin nomor bawa asa,Politik,"['strategi', 'debat', 'anies', 'baswedan', 'nilai', 'cermin', 'tajam', 'cerdas', 'pimpin', 'nomor', 'bawa', 'asa']"
anies sikap kritis kerja prabowo anggap tidak sopan anggap hormat orang tua gilir sekarang gibran yang sebal sok kritis bahkan anggap kritis keras standar ganda,Politik,"['anies', 'sikap', 'kritis', 'kerja', 'prabowo', 'anggap', 'tidak', 'sopan', 'anggap', 'hormat', 'orang', 'tua', 'gilir', 'sekarang', 'gibran', 'yang', 'sebal', 'sok', 'kritis', 'bahkan', 'anggap', 'kritis', 'keras', 'standar', 'ganda']"
dukung anies baswedan presiden solusi anies tidak tolol,Politik,"['dukung', 'anies', 'baswedan', 'presiden', 'solusi', 'anies', 'tidak', 'tolol']"
anies lapor bawaslu debat kalau lapor prabowo presiden bahaya lawan politik kritik yang berangan rakyat ya,Politik,"['anies', 'lapor', 'bawaslu', 'debat', 'kalau', 'lapor', 'prabowo', 'presiden', 'bahaya', 'lawan', 'politik', 'kritik', 'yang', 'berangan', 'rakyat', 'ya']"
analisa pilpres prabowo kalah putar indikator prabowo suara jawa barat provinsi populasi duduk terbanyakdan susul aceh sumatra barat suara prabowo jawa barat sumatra barat lari anis cak imin alas karena prabowo masuk dal struktur perintah biar perintah bubar ormasormas islam dukung prabowo dipilpres anggap penghianat prabowo salah pilih calon wakil karena gibran putra presiden jokowi bubar ormasormas islam dukung prabowo pilpres orangorang pilih jokowi orang nasionalis signifikan pilih prabowo gibran suara jokowi lari ganjar mahfud karena anggap pimpin rakyat rakyat pilih pecah pasang calon signifikan masingmasing calon isu ham isu dinasti politik ancam suara prabowo gibran karena anak muda melek dengan politik keluarga korban aktivis mahasiswa sosiakisasi wargawarga erti kait isu ham dinasti politik nepotisme keseimpulan ganjar mahfud peluang menang putar putar ganjar anies analisa salah bukti febuari,Politik,"['analisa', 'pilpres', 'prabowo', 'kalah', 'putar', 'indikator', 'prabowo', 'suara', 'jawa', 'barat', 'provinsi', 'populasi', 'duduk', 'terbanyakdan', 'susul', 'aceh', 'sumatra', 'barat', 'suara', 'prabowo', 'jawa', 'barat', 'sumatra', 'barat', 'lari', 'anis', 'cak', 'imin', 'alas', 'karena', 'prabowo', 'masuk', 'dal', 'struktur', 'perintah', 'biar', 'perintah', 'bubar', 'ormasormas', 'islam', 'dukung', 'prabowo', 'dipilpres', 'anggap', 'penghianat', 'prabowo', 'salah', 'pilih', 'calon', 'wakil', 'karena', 'gibran', 'putra', 'presiden', 'jokowi', 'bubar', 'ormasormas', 'islam', 'dukung', 'prabowo', 'pilpres', 'orangorang', 'pilih', 'jokowi', 'orang', 'nasionalis', 'signifikan', 'pilih', 'prabowo', 'gibran', 'suara', 'jokowi', 'lari', 'ganjar', 'mahfud', 'karena', 'anggap', 'pimpin', 'rakyat', 'rakyat', 'pilih', 'pecah', 'pasang', 'calon', 'signifikan', 'masingmasing', 'calon', 'isu', 'ham', 'isu', 'dinasti', 'politik', 'ancam', 'suara', 'prabowo', 'gibran', 'karena', 'anak', 'muda', 'melek', 'dengan', 'politik', 'keluarga', 'korban', 'aktivis', 'mahasiswa', 'sosiakisasi', 'wargawarga', 'erti', 'kait', 'isu', 'ham', 'dinasti', 'politik', 'nepotisme', 'keseimpulan', 'ganjar', 'mahfud', 'peluang', 'menang', 'putar', 'putar', 'ganjar', 'anies', 'analisa', 'salah', 'bukti', 'febuari']"
era anies warga luar daerah khusus ibukota jakarta pulau sebira akses listrik jam tepat hut republik indonesia pulau sebira kep ribu merdeka listrik jam,Sumber Daya Alam,"['era', 'anies', 'warga', 'luar', 'daerah', 'khusus', 'ibukota', 'jakarta', 'pulau', 'sebira', 'akses', 'listrik', 'jam', 'tepat', 'hut', 'republik', 'indonesia', 'pulau', 'sebira', 'kep', 'ribu', 'merdeka', 'listrik', 'jam']"
calon presiden republik indonesia nomor urut ganjar pranowo ajak jaga integritas konstitusi atur dasar negara,Ideologi,"['calon', 'presiden', 'republik', 'indonesia', 'nomor', 'urut', 'ganjar', 'pranowo', 'ajak', 'jaga', 'integritas', 'konstitusi', 'atur', 'dasar', 'negara']"
benernya satu anies islam modern cak imin nuislam kultural harap satu indonesia islam yang toleran satu hadir anies menginisi,Ideologi,"['benernya', 'satu', 'anies', 'islam', 'modern', 'cak', 'imin', 'nuislam', 'kultural', 'harap', 'satu', 'indonesia', 'islam', 'yang', 'toleran', 'satu', 'hadir', 'anies', 'menginisi']"
pasang calon presiden calon wakil presiden ganjar pranowo prof mahfud md duo keren merapihkan regulasi hukum biar investor betah tanah air,Politik,"['pasang', 'calon', 'presiden', 'calon', 'wakil', 'presiden', 'ganjar', 'pranowo', 'prof', 'mahfud', 'md', 'duo', 'keren', 'merapihkan', 'regulasi', 'hukum', 'biar', 'investor', 'betah', 'tanah', 'air']"
tempodotco tani dukung moga mnang ganjar mahfud hebat pimpin indonesia,Politik,"['tempodotco', 'tani', 'dukung', 'moga', 'mnang', 'ganjar', 'mahfud', 'hebat', 'pimpin', 'indonesia']"
surat buka anies urus salah sensitif sensitif yoel sumitro,Politik,"['surat', 'buka', 'anies', 'urus', 'salah', 'sensitif', 'sensitif', 'yoel', 'sumitro']"
tidak mau pilih prabowo anies kalah putar pilih ganjar,Politik,"['tidak', 'mau', 'pilih', 'prabowo', 'anies', 'kalah', 'putar', 'pilih', 'ganjar']"
prabowo butuh rupiah triliun lanjut program hilir jokowi,Politik,"['prabowo', 'butuh', 'rupiah', 'triliun', 'lanjut', 'program', 'hilir', 'jokowi']"
prabowo sengkuni sebenarnyahaus jabat nyapres kalah melulu,Politik,"['prabowo', 'sengkuni', 'sebenarnyahaus', 'jabat', 'nyapres', 'kalah', 'melulu']"
ganjar mahfud cipta narasi positif sumbr daya alam kuat utama indonesia kali sejahtera indonesia jaya,Sumber Daya Alam,"['ganjar', 'mahfud', 'cipta', 'narasi', 'positif', 'sumbr', 'daya', 'alam', 'kuat', 'utama', 'indonesia', 'kali', 'sejahtera', 'indonesia', 'jaya']"
ganjar pranowo agence madagascar de presse mahfud md komitmen untuk wujud kuliah gratis anak prajurit tentara nasional indonesia agence madagascar de presse bhayangkara ide muncul prajurit pangkat rendah lembaga hadap sulit ekonomi,Sosial Budaya,"['ganjar', 'pranowo', 'agence', 'madagascar', 'de', 'presse', 'mahfud', 'md', 'komitmen', 'untuk', 'wujud', 'kuliah', 'gratis', 'anak', 'prajurit', 'tentara', 'nasional', 'indonesia', 'agence', 'madagascar', 'de', 'presse', 'bhayangkara', 'ide', 'muncul', 'prajurit', 'pangkat', 'rendah', 'lembaga', 'hadap', 'sulit', 'ekonomi']"
prabowo bukti pimpin bangun percaya jabar darijabar untukindonesia,Politik,"['prabowo', 'bukti', 'pimpin', 'bangun', 'percaya', 'jabar', 'darijabar', 'untukindonesia']"
malumaluin gemoy minyak goreng kampanye hormat kamu masyarakat demokrasi masyarakat demokrasi diukurukur dengan sembilan bahan pokok rupiah contoh desak anies hormat,Politik,"['malumaluin', 'gemoy', 'minyak', 'goreng', 'kampanye', 'hormat', 'kamu', 'masyarakat', 'demokrasi', 'masyarakat', 'demokrasi', 'diukurukur', 'dengan', 'sembilan', 'bahan', 'pokok', 'rupiah', 'contoh', 'desak', 'anies', 'hormat']"
sama individu peran bangun fondasi kuat sukses pasang ganjar pranowo prof mahfud,Politik,"['sama', 'individu', 'peran', 'bangun', 'fondasi', 'kuat', 'sukses', 'pasang', 'ganjar', 'pranowo', 'prof', 'mahfud']"
janji prabowogibran renovasi rumah desa cnn indonesia,Politik,"['janji', 'prabowogibran', 'renovasi', 'rumah', 'desa', 'cnn', 'indonesia']"
tidak urus perintah akan parah sih ibu,Sosial Budaya,"['tidak', 'urus', 'perintah', 'akan', 'parah', 'sih', 'ibu']"
fakta serang anies biar saja huni kali orang diri teguh tidak ganti pilih serang paslon narasi dibuatbuat,Politik,"['fakta', 'serang', 'anies', 'biar', 'saja', 'huni', 'kali', 'orang', 'diri', 'teguh', 'tidak', 'ganti', 'pilih', 'serang', 'paslon', 'narasi', 'dibuatbuat']"
leave nomor narasi besar lanjut sempurna prabowogibran,Politik,"['leave', 'nomor', 'narasi', 'besar', 'lanjut', 'sempurna', 'prabowogibran']"
aniaya rawan caprescawapres ganjarmahfud oknum tentara nasional indonesia boyolali alarm kampanye jelang pilih februari panas rawan gesek ikut bahas kanal youtube metrotvnews,Pertahanan dan Keamanan,"['aniaya', 'rawan', 'caprescawapres', 'ganjarmahfud', 'oknum', 'tentara', 'nasional', 'indonesia', 'boyolali', 'alarm', 'kampanye', 'jelang', 'pilih', 'februari', 'panas', 'rawan', 'gesek', 'ikut', 'bahas', 'kanal', 'youtube', 'metrotvnews']"
gerlamata taja syukur deklarasi tani menang prabowogibran,Politik,"['gerlamata', 'taja', 'syukur', 'deklarasi', 'tani', 'menang', 'prabowogibran']"
gen cerdas korban isu bohong korban buzzer tidak melek politikgen terang sok anies,Politik,"['gen', 'cerdas', 'korban', 'isu', 'bohong', 'korban', 'buzzer', 'tidak', 'melek', 'politikgen', 'terang', 'sok', 'anies']"
nelayan tidak jebak kredit macet calon presiden ganjar pranowo mahfud md buka pintu bebas jnb,Politik,"['nelayan', 'tidak', 'jebak', 'kredit', 'macet', 'calon', 'presiden', 'ganjar', 'pranowo', 'mahfud', 'md', 'buka', 'pintu', 'bebas', 'jnb']"
desak anies kalang milenial gen antusias hadir dukung acara,Politik,"['desak', 'anies', 'kalang', 'milenial', 'gen', 'antusias', 'hadir', 'dukung', 'acara']"
kalau ahoker sejati perkara politik identitas pilih saya mah tertawa tahu prabowo mengendorse ahok eksekutor aktor utama bunuh karier politik ahok sila simak puzzel video saksi yusril izha mahendra akhir video ahok anggap penghianat pilpres anggap dukung belot jokowi prinsip prajurit hukum penghianat tembak mati karier politik tabung hari depan bunuh karir politik ahok gusur posisi ahok posisi calon gubernur ganti jokowi gerindra tuju rancang undang pilih kepala daerah daerah khusus ibukota jakarta pilih dewan wakil rakyat daerah ahok tuju lantas resign anggota gerindra prabowo sebut ahok kutu loncat kutu busuk penghianat hasim langsung ahok mundur tolak persetruan pribadi ahok hasim demo fpi ahok mundur ahok rekomendasi fpi bubar haikal hasan prabowo connection tahap gusur posisi ahok gagal lanjut tahap bunuh karier politik ahok pilih kepala daerah daerah khusus ibukota prabowo ultimatum ahok selesai periode anies rekomendasi sandiaga united nations organization anggap senjata pas kalah ahok pilih kepala daerah daerah khusus ibukota demo lainlain lepas peran prabowo misi bunuh karir politik ahok misi bunuh karir politik ahok hasil lemah ahok penuh dukung jokowi pikir pilpres,Politik,"['kalau', 'ahoker', 'sejati', 'perkara', 'politik', 'identitas', 'pilih', 'saya', 'mah', 'tertawa', 'tahu', 'prabowo', 'mengendorse', 'ahok', 'eksekutor', 'aktor', 'utama', 'bunuh', 'karier', 'politik', 'ahok', 'sila', 'simak', 'puzzel', 'video', 'saksi', 'yusril', 'izha', 'mahendra', 'akhir', 'video', 'ahok', 'anggap', 'penghianat', 'pilpres', 'anggap', 'dukung', 'belot', 'jokowi', 'prinsip', 'prajurit', 'hukum', 'penghianat', 'tembak', 'mati', 'karier', 'politik', 'tabung', 'hari', 'depan', 'bunuh', 'karir', 'politik', 'ahok', 'gusur', 'posisi', 'ahok', 'posisi', 'calon', 'gubernur', 'ganti', 'jokowi', 'gerindra', 'tuju', 'rancang', 'undang', 'pilih', 'kepala', 'daerah', 'daerah', 'khusus', 'ibukota', 'jakarta', 'pilih', 'dewan', 'wakil', 'rakyat', 'daerah', 'ahok', 'tuju', 'lantas', 'resign', 'anggota', 'gerindra', 'prabowo', 'sebut', 'ahok', 'kutu', 'loncat', 'kutu', 'busuk', 'penghianat', 'hasim', 'langsung', 'ahok', 'mundur', 'tolak', 'persetruan', 'pribadi', 'ahok', 'hasim', 'demo', 'fpi', 'ahok', 'mundur', 'ahok', 'rekomendasi', 'fpi', 'bubar', 'haikal', 'hasan', 'prabowo', 'connection', 'tahap', 'gusur', 'posisi', 'ahok', 'gagal', 'lanjut', 'tahap', 'bunuh', 'karier', 'politik', 'ahok', 'pilih', 'kepala', 'daerah', 'daerah', 'khusus', 'ibukota', 'prabowo', 'ultimatum', 'ahok', 'selesai', 'periode', 'anies', 'rekomendasi', 'sandiaga', 'united', 'nations', 'organization', 'anggap', 'senjata', 'pas', 'kalah', 'ahok', 'pilih', 'kepala', 'daerah', 'daerah', 'khusus', 'ibukota', 'demo', 'lainlain', 'lepas', 'peran', 'prabowo', 'misi', 'bunuh', 'karir', 'politik', 'ahok', 'misi', 'bunuh', 'karir', 'politik', 'ahok', 'hasil', 'lemah', 'ahok', 'penuh', 'dukung', 'jokowi', 'pikir', 'pilpres']"
